fact_playerkill.appid,fact_playerkill.spaceid,fact_playerkill.sessionid,fact_playerkill.playersessionid,fact_playerkill.profileid,fact_playerkill.totalplaytime,fact_playerkill.userid,fact_playerkill.clientip,fact_playerkill.countrycode,fact_playerkill.absoluteplaytime,fact_playerkill.relativeplaytime,fact_playerkill.createddate,fact_playerkill.eventid,fact_playerkill.environment,fact_playerkill.installmentname,fact_playerkill.release,fact_playerkill.app_name,fact_playerkill.spacename,fact_playerkill.country,fact_playerkill.business_region,fact_playerkill.geo_continent,fact_playerkill.subcontinent,fact_playerkill.region,fact_playerkill.access_contextid,fact_playerkill.access_contextname,fact_playerkill.combat_contextid,fact_playerkill.combat_contextname,fact_playerkill.gamemode_contextid,fact_playerkill.gamemode_contextname,fact_playerkill.keylocation_contextid,fact_playerkill.keylocation_contextname,fact_playerkill.lotd_contextid,fact_playerkill.lotd_contextname,fact_playerkill.match_contextid,fact_playerkill.match_contextname,fact_playerkill.matchmaking_contextid,fact_playerkill.matchmaking_contextname,fact_playerkill.missiontrack_contextid,fact_playerkill.missiontrack_contextname,fact_playerkill.opswap_contextid,fact_playerkill.opswap_contextname,fact_playerkill.playernav_contextid,fact_playerkill.playernav_contextname,fact_playerkill.playgo_contextid,fact_playerkill.playgo_contextname,fact_playerkill.raidboss1_contextid,fact_playerkill.raidboss1_contextname,fact_playerkill.recruitment_contextid,fact_playerkill.recruitment_contextname,fact_playerkill.remote_contextid,fact_playerkill.remote_contextname,fact_playerkill.savegame_contextid,fact_playerkill.savegame_contextname,fact_playerkill.unknown_contextid,fact_playerkill.unknown_contextname,fact_playerkill.ai_positionx,fact_playerkill.ai_positiony,fact_playerkill.ai_positionz,fact_playerkill.combatheadshot,fact_playerkill.combatlegshot,fact_playerkill.combattakedown,fact_playerkill.combattargettype,fact_playerkill.combattypeofkill,fact_playerkill.combattypeofkillname,fact_playerkill.combatweaponused,fact_playerkill.combatweaponusedname,fact_playerkill.contexts,fact_playerkill.copfelony,fact_playerkill.crimfelony,fact_playerkill.enemyarch,fact_playerkill.enemyarchdescription,fact_playerkill.enemylvl,fact_playerkill.factionid,fact_playerkill.isltl,fact_playerkill.issampled,fact_playerkill.killdist,fact_playerkill.offline,fact_playerkill.playerheatlevel,fact_playerkill.playermovetype,fact_playerkill.playerpositionx,fact_playerkill.playerpositiony,fact_playerkill.playerpositionz,fact_playerkill.playervehicletype,fact_playerkill.powerlevel,fact_playerkill.serverdate,fact_playerkill.takedownstate,fact_playerkill.p_dateid
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,52df80d3-f442-47ef-bfab-f81020fa5cb3,52df80d3-f442-47ef-bfab-f81020fa5cb3,50736ee3-bba2-4da2-ad6f-3b7088339ab2,8160,50736ee3-bba2-4da2-ad6f-3b7088339ab2,92.249.69.6,UA,8160,726,2020-11-24 08:52:51.168,52df80d3-f442-47ef-bfab-f81020fa5cb3_692,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,15,Combat,5,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,6,Sandbox,NULL,NULL,NULL,NULL,3,0xEBD5A2E61A6BD9C1,7,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,184.4921,214.39561,104.562996,0,0,NA,3,1,Melee,0,NULL,"[3,5,6,7,15]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,0,False,0.0,False,4,5,185.27379,210.67583,104.115814,Not in Vehicle,NULL,2020-11-24 08:52:57.48,NA,20201124
e3ebc0ef-19af-4704-8f6c-254d19129a02,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,57024e93-a207-4e13-9ddb-d8a31e120f2f,57024e93-a207-4e13-9ddb-d8a31e120f2f,3caf85b4-88cb-4248-9d3c-601e0e9ed9cb,12987,3caf85b4-88cb-4248-9d3c-601e0e9ed9cb,195.88.182.108,RO,12987,1921,2020-11-24 07:36:19.937,57024e93-a207-4e13-9ddb-d8a31e120f2f_1367,UAT,Orwell,PreLaunch,Orwell XONE,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,5,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,6,Sandbox,NULL,NULL,NULL,NULL,36,0xEB2EA8ED4DABD695,37,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,647.7985,458.77954,107.79945,0,0,NA,5,1,Melee,0,NULL,"[5,6,36,37]",0,0,0x12FA11A9,FlyingDrone.Scanner,NULL,7,0,False,0.0,False,0,0,648.4023,459.46063,105.72681,Not in Vehicle,NULL,2020-11-24 07:36:46.667,NA,20201124
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,749763b7-0138-46fb-9200-d56f188778ec,749763b7-0138-46fb-9200-d56f188778ec,777ab5c6-8507-4758-bb31-b002f04e1e6f,37593,777ab5c6-8507-4758-bb31-b002f04e1e6f,195.88.182.108,RO,37593,8966,2020-11-24 10:47:38.893,749763b7-0138-46fb-9200-d56f188778ec_8708,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,291,Combat,71,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,72,Sandbox,NULL,NULL,NULL,NULL,276,0xDF56CAFF4CA0E726,287,OnFoot,75,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-801.32605,-229.82526,102.998985,0,0,NA,3,1,Melee,0,NULL,"[71,72,75,276,287,291]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,0,False,0.0,False,3,0,-801.7356,-231.54109,102.495026,Not in Vehicle,NULL,2020-11-24 10:47:57.82,NA,20201124
e3ebc0ef-19af-4704-8f6c-254d19129a02,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,0218b19c-ab12-4a15-a367-9eb126087a3b,0218b19c-ab12-4a15-a367-9eb126087a3b,63cb2eb9-f0e4-4f5c-9738-32b8939cf476,1637,63cb2eb9-f0e4-4f5c-9738-32b8939cf476,213.242.117.250,PL,1637,1637,2020-11-24 09:40:11.161,0218b19c-ab12-4a15-a367-9eb126087a3b_1056,UAT,Orwell,PreLaunch,Orwell XONE,Orwell Crossplay RETAIL,Poland,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,8,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,9,Sandbox,NULL,NULL,NULL,NULL,7,0xCF985DA7E50FAF73,10,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,82.53243,1471.0039,109.756775,0,0,NA,5,1,Melee,0,NULL,"[7,8,9,10]",0,0,0x12FA11A9,FlyingDrone.Scanner,NULL,7,0,False,0.0,False,0,4,85.15569,1472.4553,109.06843,Not in Vehicle,NULL,2020-11-24 09:40:26.145,NA,20201124
f68d727b-beb9-485b-aa9f-7e9f67ad9905,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,1a7fb5d7-5d96-420c-aa65-768db1648533,1a7fb5d7-5d96-420c-aa65-768db1648533,74021a71-2432-4cb3-be2e-a69c5214786b,1886,74021a71-2432-4cb3-be2e-a69c5214786b,195.88.182.108,RO,1887,1887,2020-11-24 07:53:57.756,1a7fb5d7-5d96-420c-aa65-768db1648533_1574,UAT,Orwell,PreLaunch,Orwell Scarlett RETAIL,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,44,Combat,5,Online_InGameMultiplePlayers,41,Albion Station Nine Elms,NULL,NULL,6,Sandbox,NULL,NULL,NULL,NULL,10,0xECEED2B678ED74E4,42,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,539.4023,1747.8204,100.62908,0,0,NA,3,1,Melee,0,NULL,"[5,6,10,41,42,44]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,0,False,0.0,False,0,0,538.89374,1746.399,100.24494,Not in Vehicle,NULL,2020-11-24 07:54:09.743,NA,20201124
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,52df80d3-f442-47ef-bfab-f81020fa5cb3,52df80d3-f442-47ef-bfab-f81020fa5cb3,50736ee3-bba2-4da2-ad6f-3b7088339ab2,10371,50736ee3-bba2-4da2-ad6f-3b7088339ab2,92.249.69.6,UA,10371,2937,2020-11-24 09:32:39.935,52df80d3-f442-47ef-bfab-f81020fa5cb3_2516,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,56,Combat,5,Online_InGameMultiplePlayers,58,Tidis Park,NULL,NULL,6,Sandbox,NULL,NULL,NULL,NULL,3,0xEBD5A2E61A6BD9C1,47,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1500.8347,423.92975,100.38593,0,0,NA,3,1,Melee,0,NULL,"[3,5,6,47,56,58]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,0,False,0.0,False,0,4,-1500.6853,420.65372,99.99504,Not in Vehicle,NULL,2020-11-24 09:32:57.925,NA,20201124
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,52df80d3-f442-47ef-bfab-f81020fa5cb3,52df80d3-f442-47ef-bfab-f81020fa5cb3,50736ee3-bba2-4da2-ad6f-3b7088339ab2,10364,50736ee3-bba2-4da2-ad6f-3b7088339ab2,92.249.69.6,UA,10364,2930,2020-11-24 09:32:32.214,52df80d3-f442-47ef-bfab-f81020fa5cb3_2510,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,56,Combat,5,Online_InGameMultiplePlayers,58,Tidis Park,NULL,NULL,6,Sandbox,NULL,NULL,NULL,NULL,3,0xEBD5A2E61A6BD9C1,47,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1504.5035,418.14352,100.40081,0,0,NA,3,1,Melee,0,NULL,"[3,5,6,47,56,58]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,0,False,0.0,False,0,4,-1503.4908,417.89624,99.99504,Not in Vehicle,NULL,2020-11-24 09:32:57.925,NA,20201124
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,52df80d3-f442-47ef-bfab-f81020fa5cb3,52df80d3-f442-47ef-bfab-f81020fa5cb3,50736ee3-bba2-4da2-ad6f-3b7088339ab2,8232,50736ee3-bba2-4da2-ad6f-3b7088339ab2,92.249.69.6,UA,8232,798,2020-11-24 08:54:04.45,52df80d3-f442-47ef-bfab-f81020fa5cb3_754,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,15,Combat,5,Online_InGameMultiplePlayers,21,Westminster Bridge,NULL,NULL,6,Sandbox,NULL,NULL,NULL,NULL,3,0xEBD5A2E61A6BD9C1,7,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-61.738125,259.07486,105.02364,0,0,NA,5,1,Melee,0,NULL,"[3,5,6,7,15,21]",0,0,0xDA7E7AFE,FlyingDrone.Delivery,NULL,0,0,False,0.0,False,4,0,-60.24997,258.13303,104.49504,Not in Vehicle,NULL,2020-11-24 08:54:33.099,NA,20201124
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,52df80d3-f442-47ef-bfab-f81020fa5cb3,52df80d3-f442-47ef-bfab-f81020fa5cb3,50736ee3-bba2-4da2-ad6f-3b7088339ab2,8228,50736ee3-bba2-4da2-ad6f-3b7088339ab2,92.249.69.6,UA,8228,794,2020-11-24 08:54:00.08,52df80d3-f442-47ef-bfab-f81020fa5cb3_750,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,15,Combat,5,Online_InGameMultiplePlayers,21,Westminster Bridge,NULL,NULL,6,Sandbox,NULL,NULL,NULL,NULL,3,0xEBD5A2E61A6BD9C1,7,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-51.701134,256.13934,104.96242,0,0,NA,3,1,Melee,0,NULL,"[3,5,6,7,15,21]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,0,False,0.0,False,4,5,-46.551674,252.3867,104.49504,Not in Vehicle,NULL,2020-11-24 08:54:33.099,NA,20201124
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,52df80d3-f442-47ef-bfab-f81020fa5cb3,52df80d3-f442-47ef-bfab-f81020fa5cb3,50736ee3-bba2-4da2-ad6f-3b7088339ab2,8199,50736ee3-bba2-4da2-ad6f-3b7088339ab2,92.249.69.6,UA,8200,766,2020-11-24 08:53:31.176,52df80d3-f442-47ef-bfab-f81020fa5cb3_724,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,15,Combat,5,Online_InGameMultiplePlayers,21,Westminster Bridge,NULL,NULL,6,Sandbox,NULL,NULL,NULL,NULL,3,0xEBD5A2E61A6BD9C1,7,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67.76229,234.91632,104.91424,0,0,NA,3,1,Melee,0,NULL,"[3,5,6,7,15,21]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,0,False,0.0,False,4,5,69.191216,230.66336,104.495735,Not in Vehicle,NULL,2020-11-24 08:53:59.586,NA,20201124
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,52df80d3-f442-47ef-bfab-f81020fa5cb3,52df80d3-f442-47ef-bfab-f81020fa5cb3,50736ee3-bba2-4da2-ad6f-3b7088339ab2,8238,50736ee3-bba2-4da2-ad6f-3b7088339ab2,92.249.69.6,UA,8239,805,2020-11-24 08:54:11.15,52df80d3-f442-47ef-bfab-f81020fa5cb3_760,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,15,Combat,5,Online_InGameMultiplePlayers,21,Westminster Bridge,NULL,NULL,6,Sandbox,NULL,NULL,NULL,NULL,3,0xEBD5A2E61A6BD9C1,7,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-80.79962,258.65,105.16482,0,0,NA,5,1,Melee,0,NULL,"[3,5,6,7,15,21]",0,0,0xDA7E7AFE,FlyingDrone.Delivery,NULL,0,0,False,0.0,False,4,0,-80.409904,262.20627,104.49504,Not in Vehicle,NULL,2020-11-24 08:54:33.099,NA,20201124
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,52df80d3-f442-47ef-bfab-f81020fa5cb3,52df80d3-f442-47ef-bfab-f81020fa5cb3,50736ee3-bba2-4da2-ad6f-3b7088339ab2,8205,50736ee3-bba2-4da2-ad6f-3b7088339ab2,92.249.69.6,UA,8205,771,2020-11-24 08:53:36.603,52df80d3-f442-47ef-bfab-f81020fa5cb3_729,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,15,Combat,5,Online_InGameMultiplePlayers,21,Westminster Bridge,NULL,NULL,6,Sandbox,NULL,NULL,NULL,NULL,3,0xEBD5A2E61A6BD9C1,7,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.625748,229.83559,104.94745,0,0,NA,5,1,Melee,0,NULL,"[3,5,6,7,15,21]",0,0,0x12FA11A9,FlyingDrone.Scanner,NULL,7,0,False,0.0,False,4,0,54.198647,229.09882,104.495735,Not in Vehicle,NULL,2020-11-24 08:53:59.586,NA,20201124
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,52df80d3-f442-47ef-bfab-f81020fa5cb3,52df80d3-f442-47ef-bfab-f81020fa5cb3,50736ee3-bba2-4da2-ad6f-3b7088339ab2,8257,50736ee3-bba2-4da2-ad6f-3b7088339ab2,92.249.69.6,UA,8257,823,2020-11-24 08:54:29.948,52df80d3-f442-47ef-bfab-f81020fa5cb3_778,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,15,Combat,5,Online_InGameMultiplePlayers,21,Westminster Bridge,NULL,NULL,6,Sandbox,NULL,NULL,NULL,NULL,3,0xEBD5A2E61A6BD9C1,7,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-157.24603,274.25928,105.0215,0,0,NA,3,1,Melee,0,NULL,"[3,5,6,7,15,21]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,0,False,0.0,False,4,4,-160.04529,274.1341,104.64992,Not in Vehicle,NULL,2020-11-24 08:55:04.034,NA,20201124
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,52df80d3-f442-47ef-bfab-f81020fa5cb3,52df80d3-f442-47ef-bfab-f81020fa5cb3,50736ee3-bba2-4da2-ad6f-3b7088339ab2,8217,50736ee3-bba2-4da2-ad6f-3b7088339ab2,92.249.69.6,UA,8217,783,2020-11-24 08:53:48.863,52df80d3-f442-47ef-bfab-f81020fa5cb3_738,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,15,Combat,5,Online_InGameMultiplePlayers,21,Westminster Bridge,NULL,NULL,6,Sandbox,NULL,NULL,NULL,NULL,3,0xEBD5A2E61A6BD9C1,7,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.04307,240.19234,105.35141,0,0,NA,5,1,Melee,0,NULL,"[3,5,6,7,15,21]",0,0,0x12FA11A9,FlyingDrone.Scanner,NULL,7,0,False,0.0,False,4,5,8.39759,239.12454,104.495735,Not in Vehicle,NULL,2020-11-24 08:53:59.586,NA,20201124
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,52df80d3-f442-47ef-bfab-f81020fa5cb3,52df80d3-f442-47ef-bfab-f81020fa5cb3,50736ee3-bba2-4da2-ad6f-3b7088339ab2,8185,50736ee3-bba2-4da2-ad6f-3b7088339ab2,92.249.69.6,UA,8185,751,2020-11-24 08:53:17.78,52df80d3-f442-47ef-bfab-f81020fa5cb3_713,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,15,Combat,5,Online_InGameMultiplePlayers,21,Westminster Bridge,NULL,NULL,6,Sandbox,NULL,NULL,NULL,NULL,3,0xEBD5A2E61A6BD9C1,7,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,132.50407,215.2867,104.77128,0,0,NA,5,1,Melee,0,NULL,"[3,5,6,7,15,21]",0,0,0x12FA11A9,FlyingDrone.Scanner,NULL,7,0,False,0.0,False,4,5,135.4864,213.84,104.300415,Not in Vehicle,NULL,2020-11-24 08:53:28.792,NA,20201124
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,828eb9f3-53c7-4f96-bef8-66d4dadbe037,828eb9f3-53c7-4f96-bef8-66d4dadbe037,01714744-8bba-41e3-b651-884936efe306,2306,01714744-8bba-41e3-b651-884936efe306,92.249.69.6,UA,2306,2306,2020-11-24 14:45:02.207,828eb9f3-53c7-4f96-bef8-66d4dadbe037_2076,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,50,MeleeCombat,0,InGameAlone,48,Camden Market,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0xE2B992A685E2BCBE,44,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,557.93256,-1766.5839,110.3305,0,0,NA,5,1,Melee,0,NULL,"[0,1,44,48,50]",0,0,0xC267B78A,FlyingDrone.News,NULL,0,0,False,0.0,False,0,0,559.3992,-1765.9073,109.834335,Not in Vehicle,NULL,2020-11-24 14:45:11.974,NA,20201124
e3ebc0ef-19af-4704-8f6c-254d19129a02,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,819e90f5-7f61-45ae-a991-dae8b4f5df35,819e90f5-7f61-45ae-a991-dae8b4f5df35,e8fbc91e-ccf6-42a4-bbb7-e39934556fe2,95703,e8fbc91e-ccf6-42a4-bbb7-e39934556fe2,213.242.117.250,PL,95703,11837,2020-11-24 14:04:44.47,819e90f5-7f61-45ae-a991-dae8b4f5df35_9957,UAT,Orwell,PreLaunch,Orwell XONE,Orwell Crossplay RETAIL,Poland,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,2,InGameAlone,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,270,04_Hackney_Islington,252,0xE058AAAC7DA25349,271,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,276,525023,1,SavedGame,NULL,NULL,-611.708,-1792.4647,125.29486,0,0,NA,3,1,Melee,525023,Name,"[1,2,252,270,271,276]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,1,False,0.0,False,0,1,-624.20856,-1778.4254,121.916504,Not in Vehicle,NULL,2020-11-24 14:05:04.69,NA,20201124
e3ebc0ef-19af-4704-8f6c-254d19129a02,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,819e90f5-7f61-45ae-a991-dae8b4f5df35,819e90f5-7f61-45ae-a991-dae8b4f5df35,e8fbc91e-ccf6-42a4-bbb7-e39934556fe2,95701,e8fbc91e-ccf6-42a4-bbb7-e39934556fe2,213.242.117.250,PL,95701,11835,2020-11-24 14:04:42.253,819e90f5-7f61-45ae-a991-dae8b4f5df35_9952,UAT,Orwell,PreLaunch,Orwell XONE,Orwell Crossplay RETAIL,Poland,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,2,InGameAlone,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,270,04_Hackney_Islington,252,0xE058AAAC7DA25349,271,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,276,525023,1,SavedGame,NULL,NULL,-614.23944,-1800.2169,123.17615,0,0,NA,3,1,Melee,525023,Name,"[1,2,252,270,271,276]",0,0,0xFC203B28,WD3_AI_Drones.Authority.Riot_Drone,NULL,15,1,False,0.0,False,0,1,-617.68713,-1791.5989,121.920425,Not in Vehicle,NULL,2020-11-24 14:05:04.69,NA,20201124
f68d727b-beb9-485b-aa9f-7e9f67ad9905,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,bf63ee92-5377-40ab-ab90-94f9892c1597,bf63ee92-5377-40ab-ab90-94f9892c1597,6322ccfd-cd29-481f-8622-529ced7fbeb3,203,6322ccfd-cd29-481f-8622-529ced7fbeb3,92.249.69.7,UA,203,203,2020-11-24 11:29:57.737,bf63ee92-5377-40ab-ab90-94f9892c1597_177,UAT,Orwell,PreLaunch,Orwell Scarlett RETAIL,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,15,Combat,0,InGameAlone,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,OPL_501,13,0xE118A7D2262149D3,3,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,398.60706,213.75587,104.40059,0,0,NA,3,1,Melee,0,NULL,"[0,3,4,13,15]",0,0,0xFC6A70F8,WD3_AI_Drones.Authority.Chase_Drone.T3_Chase,NULL,15,0,False,0.0,False,1,5,396.89374,216.21544,103.94557,Not in Vehicle,NULL,2020-11-24 11:30:10.396,NA,20201124
e3ebc0ef-19af-4704-8f6c-254d19129a02,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,c0102bc0-a0f0-4177-a797-824ad699dfdc,c0102bc0-a0f0-4177-a797-824ad699dfdc,ef696c2e-e620-4c63-931d-dee98ef95157,198,ef696c2e-e620-4c63-931d-dee98ef95157,195.88.182.11,RO,198,198,2020-11-24 08:06:43.331,c0102bc0-a0f0-4177-a797-824ad699dfdc_288,UAT,Orwell,PreLaunch,Orwell XONE,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,0,InGameAlone,7,Parliament Square Gardens,NULL,NULL,NULL,NULL,NULL,NULL,6,OPL_501,8,0xDF5EB3A6715F6461,3,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,377.77017,215.19955,105.89236,0,0,NA,3,1,Melee,0,NULL,"[0,3,6,7,8]",0,0,0xFC6A70F8,WD3_AI_Drones.Authority.Chase_Drone.T3_Chase,NULL,15,0,False,0.0,False,1,0,378.86792,216.91908,104.89723,Not in Vehicle,NULL,2020-11-24 08:07:06.388,NA,20201124
